No,Nama,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Target
33,Cacaa,95.90835566383383,54.71520965688724,87.0301068444,50.2343521654599,70.76670424814962,68.10319098760203,55.832940616473394,59.523066925247576,95.36004745990185,74.33625936149161,AK
34,Dea,90.93152276087915,88.83555611611074,90.91306832641277,57.4114122195429,99.6647688782958,71.4137002334106,96.884308940355,51.9184784455417,95.74372340597648,95.94711623684778,AK
35,Wuri,55.458036496233326,60.473362700024765,72.3780226271189,93.43686001274993,97.61328796699071,93.07494265212588,83.97190231239522,70.89294298280086,52.75025697150914,87.1745822622851,AK
36,Tere,70.5897770877674,61.036348602515275,99.03915872101615,69.10263957039635,96.80361103913783,71.99215077962076,58.186760082750425,66.07584294713124,94.40265317750756,84.30731359591132,AK
37,Melati,92.52969323996913,55.37288410713164,86.91887899264849,69.06566087437366,99.20082020551624,72.98143239853235,53.12893025055187,65.7601817182428,53.47795320385447,85.5320921328773,AK
38,Mega,97.79638979450998,76.80389921340576,94.02270348371734,55.75339727662501,98.35621987122136,72.19739381829763,68.42603763078596,65.90570992007578,97.78091751607707,92.52086007498792,AK
39,Gladys,80.8948413919305,74.20045579220368,75.67477820689325,88.35622376095347,98.65026535742173,54.61701962774495,81.56735049731688,54.26958098208702,76.80994545365544,70.54633903993265,AK
40,Anggi,81.37603607550341,75.70038395608728,58.32125462537466,97.30303206904446,61.622498239220604,70.37529447666647,92.55840744558584,73.43803584374076,51.114125010180274,85.30637616444305,AK
41,Dhea,98.57239960559619,59.29293101451149,73.76008781949542,89.1340926201286,93.36153486937052,94.50407225261873,89.9947214324547,57.25107355409917,82.04680503584578,93.04438642637373,AK
42,Eldora,77.48079533274932,76.64216832452135,83.91307333297921,94.47254321406662,91.95410091643333,81.76846021083375,92.73429742708612,77.6802852626192,53.42439478922337,55.67574929356901,AK
43,Rouf,53.96271550741285,60.83180247607009,54.331051005729066,86.00257999067684,59.828510830557974,89.32165648107184,81.2164580557897,99.1885257152642,68.06733361704254,62.827950709801314,AK
44,Ana,59.5389501626308,66.86679086096936,58.04631426283379,95.69955897353165,55.74783590077918,76.61158488976103,50.4572356040526,60.70140061829923,56.39086718080294,51.8672404510297,AK
45,Cacaa,67.92511186578807,99.52420931316195,85.05382973189198,84.48637133324439,80.31929142074378,61.715574225870846,67.62753880304611,60.26667746207861,96.81936505380165,96.38716744529813,AK
46,Flo,87.137919063424,59.69052779467133,88.0287580898381,69.15998042249359,73.89672813516891,78.32312399764503,69.85724103444718,59.689592444466726,68.37157046759403,80.64776350206714,AK
47,Flo,68.4229887513185,98.03441144634726,61.07383157679395,77.16566401177576,82.5689099170231,71.81356435875873,90.40314081701851,50.02084106506717,78.12122683130212,80.78706908130846,AK
48,Amelia,96.68535433299418,86.75586589784692,71.2241256642123,61.142103283808865,65.37780300337025,88.05869799080102,51.603932243405055,77.37823516912677,99.9025291391662,71.7079588810428,AK
49,Selsa,56.62034683832316,94.0267759258794,58.48518311322978,93.61453857731343,93.65372494245881,72.18807462131275,73.29273332986828,66.43419061624095,54.234602088267714,66.81757373062959,AK
50,Wuri,67.10196100354014,51.17494796603595,84.92294279317233,90.13917808323343,98.23440085411431,50.72599696382024,85.90474781868762,85.81745229584905,85.38581726255732,92.44350458988464,AK
51,Rozy,81.22707874330212,88.26660169488235,67.66918694730516,56.69880120916585,55.8929782458033,51.1870353057357,56.29746350156991,88.85688100498439,93.18408097298459,73.95864614082942,AK
52,Yuni,78.26801188290723,51.21739473965059,75.99749538531492,85.04995675894993,77.60482184440495,80.84705541861827,70.92709556230872,70.8061670089776,55.268784861005045,86.212351419695,AK
53,Anto,52.71965054753149,94.52937037969778,55.11307378158825,68.75832482817852,76.26398503222616,51.526961036414235,83.00624484983288,60.196806842858486,56.767515591583674,91.35413704663617,AK
54,Mitha,66.40599130703137,96.732750785128,87.97817154009076,92.0234141829759,56.1281771707519,67.26773644152118,64.51921474278066,77.33293046365922,53.80795669649419,92.00201594814436,AK
55,Melati,80.70717542672972,69.7595078744309,89.37750562789127,79.43384338246541,55.83401212238155,87.66133916319166,58.11950859365169,86.84600623994876,96.3588858720882,61.581889467181696,AK
56,Deva,74.6565102560189,70.40921546890357,89.10212198933826,57.116282513646084,86.00249653659455,50.51399259702109,93.91248314031012,85.0476765266341,69.69218896485606,84.21716136158281,AK
57,Theo,59.28745471358903,79.54366827810625,55.2632359539521,89.63825321536157,82.33119013308897,52.99607893038688,84.16747795685333,81.51590869465315,57.286733999700175,84.63436972390113,AK
58,Marshel,67.54132324040523,58.46232798642804,99.2090201966032,77.31272816034301,90.16354119678977,56.22355632881486,76.69416095429706,92.094446300855,77.90784464242083,60.02321971569013,AK
59,Anto,67.9784512935477,75.96600340028985,75.74568555882485,98.3940254744569,65.55972453802652,63.49479103767514,71.51314414138253,88.90516854453492,81.23772359319827,99.95752705277745,AK
60,Lidya,93.94774590051317,97.79777349201851,82.70047471983693,77.4609128788876,76.92496290101586,52.78895120159319,82.32159652555359,96.5845262647812,90.13780910177363,95.72440755674228,AK
61,Salsa,94.6623495537943,63.54465652315447,67.0738222445846,54.74488928044053,64.71243568520295,96.98773441230963,62.20572754113341,60.26959719911107,94.26662943937873,59.65147857428448,AK
62,Afifah,59.40147735193069,50.76141424202857,92.67653151703274,71.02247457498163,57.7285273164555,58.97123450286003,52.89831875133607,86.87500054257266,96.02622864703389,55.551903874595524,AK
63,Dhea,60.42192734451153,91.71675894299315,68.87458250981301,79.7851096730576,68.33629655355745,71.64630970959874,88.2969900234072,80.6971904582529,55.65183845323628,53.074888690170965,AK
64,Rayi,86.52663211140546,82.75383240402257,71.01794653035094,56.40955584557283,73.1514299918988,74.00173509938173,77.15197727914224,79.38625398315546,76.04110209716816,64.84663521504834,AK
65,Rosi,98.71935177765756,66.05143373706723,76.9947289181594,98.22380360284379,93.83437894024098,87.39866500292675,88.95841733049366,97.06990227909964,79.81253679186179,71.92615447983049,AK
66,Dhea,68.14581034137501,71.17076668364656,84.55745913843863,74.1474247230037,80.37530643516087,57.57330589363558,78.61242468641558,59.246804256527284,81.71489017898313,74.58115459233512,AK
67,Rayi,86.18721844116848,60.05183820748811,62.092170640922994,54.468004142434,80.30207807147012,81.32191936272227,88.75604502541078,50.39333965355307,80.352505563856,54.96614251533394,AK
68,Wima,55.86383576464533,70.54405611800851,74.36327281533401,50.316800538392734,93.21782481149188,60.7685919760578,81.60772600917035,83.29729308230387,55.899064986227415,64.80938732918399,AK
69,Marshel,53.990555459648135,78.76838524200632,91.27331745664819,95.69187197977479,67.69448859095677,79.07126795939192,64.3900884991384,57.79810117077346,80.45991515531163,70.9105321540494,AK
70,Marshel,78.65782500256826,82.08916570834982,60.761037959673615,59.24222078244946,57.0161463049598,99.61681732888133,76.21442417538167,67.82564563841309,53.49150037851139,83.22782524032101,AK
71,Rouf,65.0642031054168,92.37781385092669,93.29913572626575,70.54077805716466,64.98960178536518,90.60511901103278,82.07665916124432,75.27714445943487,81.71366322620919,88.27363836232486,AK
72,Selsa,86.38733770014332,93.11397589679497,64.91387816443853,71.71061852422164,72.39711679809083,61.59742577814936,53.50576839328413,61.86820203182166,55.662937715165235,90.27809871069724,AK
73,Rouf,75.22351732689056,66.87852474168348,67.39652668625493,95.99675038382324,87.46787302345578,66.35830992072195,89.49827685246196,58.40372362116944,59.60402255134301,93.22887224421345,AK
74,Dhesta,59.17119555680068,53.652628129480476,68.09937616823478,94.72527817765933,63.74522880432081,86.8664066195347,63.074168501718944,67.3158019102907,89.20973409121481,84.29392514931297,AK
75,Faiq,76.03107042955305,54.59944303852524,85.49157770930054,87.20040968338688,93.05758559765299,75.31003392715257,51.996102393899974,77.52614095543677,65.42029222665927,53.596664392442065,AK
76,Naura,95.52980792005893,65.10353494508831,59.605776855976075,91.8525016293631,55.021299843530734,62.18496648011527,61.49413893003741,54.13203706286711,62.43606372386603,88.34358583053844,AK
77,Marshel,86.91444202694727,78.14219962483395,53.60568821178908,78.81255378766869,87.88368135791124,87.7337390477498,98.86390327427002,63.269287758909556,92.40371307846007,90.70619136828512,AK
78,Fadhillah,94.20001253956931,58.7462391047999,61.77789979699903,88.61793372873535,81.1020402480986,70.02223874512543,73.00060231779518,76.17439276836816,67.32763403418528,53.94736151621509,AK
79,Ahya,84.2661965158852,81.817448763633,73.03217272316347,81.74863521173853,91.48105192058462,89.89312770559694,55.35779082295372,88.23683998718587,53.19721261761819,81.57132497210891,AK
80,Nisa,75.87237671362216,94.36438026154278,96.02104655926675,64.51962995378494,93.17983841851165,79.01184342458201,66.9643339601159,93.9793492081881,79.11004919944827,70.0529944712691,AK
81,Abda,88.60047707095462,95.18250178047423,79.09925151892634,80.0945629623919,58.94739197512193,96.8994098452057,56.48975178738108,77.56759706339398,69.38625709018862,66.51669148838369,AK
82,Dian,63.9952560896034,99.58042333633983,60.65709237834719,95.44940650656146,96.76178630550953,50.70566453151291,96.0766630920852,92.78051278849455,57.27532921595714,59.43900746594444,AK
83,Afifah,98.7338527635261,95.1626212794381,86.5743050287517,78.90047599051348,61.186909880709464,98.73940159108105,83.1960248809994,95.13180457274385,76.34792058128127,50.47552235721456,AK
84,Dyah,78.13332779190861,52.33228802498633,66.65817105545749,71.38326953329403,98.5913289093512,54.34060577433557,84.69266287116592,56.221863136282,97.40899160709182,83.09873847654553,AK
85,Selsa,97.09861840927158,72.3852771266907,72.55524800148653,89.72410177434517,97.31104901480231,76.75982938707897,88.58573733222755,73.78361880412635,64.38149293805888,58.788765709164885,AK
86,Rouf,74.78354084500667,79.28205601048741,68.80325025471457,67.76596892994519,88.14405557201763,99.56773171116322,63.49823180142265,71.28275101075337,73.87160960781618,70.12356600151406,AK
87,Dyah,50.97266313832834,92.36153208520177,72.43410298930498,64.16570730583672,96.10364886393413,69.91181862401673,55.80071950766763,65.67543236483982,72.28625507806206,78.25596820842588,AK
88,Fadhillah,70.984331064852,50.812716842705704,85.32908076381622,64.81822398204571,58.788258725825614,56.168419384854346,65.32776470204861,83.92423167832189,90.56442725109869,50.587961646908255,AK
89,TIM,93.05606534457345,94.63017706631138,81.430386008422,88.58905824200195,87.57735290808134,64.13469601874519,54.395593115416816,50.02443247730943,80.72773635751636,58.22027378876156,AK
90,Rayi,82.80898344658361,98.40070679757028,82.01604979136242,77.78090028456978,59.29329965168706,72.4706487429069,81.5625937706094,84.6779559937957,75.46368670823087,50.49417802202252,AK
91,Ameng,80.94055046797357,63.41611873888132,88.83389608184142,94.33831882390263,72.64027553613636,69.50082357917086,54.64079193966569,65.06777890940279,75.04719042325469,52.919382432805975,AK
92,Ahya,53.418226986304866,61.292841346391384,73.27251563610284,90.76139470659302,95.89608939182284,98.35153954314357,68.91656366090564,70.04185818474947,71.78651283889698,76.26577820266988,AK
93,Dea,62.03406926490896,84.06656031352395,61.48270308195299,73.29219918539016,76.11046588861029,81.39030508400165,85.71382213537754,71.3105151066844,63.35978076528455,66.43541049877888,AK
94,Deris,99.31126832805057,78.79349658163466,55.55312443844114,59.91672826770703,58.533022324112736,66.09071019207119,67.4502125553994,90.67753854090313,80.48819323955071,66.40219799843376,AK
95,Dhea,89.35005194359664,68.8910882878526,74.80716348701719,91.6051879924758,69.47814169409725,78.21305962065742,85.21443179996047,74.73701699733205,83.2743928423653,54.22706259027539,AK
96,Rouf,97.02285250166766,70.01101206755052,71.46832509193868,68.40475558103127,67.18641457585548,73.6770644807045,58.327955825060016,93.94361739499872,61.03270845838933,57.72227535477116,AK
97,Eldora,87.25907495986668,62.54514256421564,56.48081353045467,53.90405838642986,76.799875374697,84.62324177581634,50.17413830732341,76.33458494725369,82.18107268369961,96.60601872035184,AK
98,Mitha,99.24810986446188,92.61632586523083,61.49094780241424,77.27443887940598,94.27407982137824,81.58050592152688,51.646783330161746,68.26220552752416,63.07823040413132,75.19529034578267,AK
99,Janice,53.279242729112205,85.99331379843724,79.70992923004658,97.61316918349577,62.89611139012807,98.92239737586887,87.34805878503445,84.54962901197729,99.60010147573271,99.69436657286417,AK
100,Flo,56.02899487383382,69.30134168206526,95.38210390799242,80.31105315215036,61.753678846621746,71.12872684723848,83.51356041787317,80.65116534800698,82.20750822277229,68.00334553863762,AK
101,Flo,61.47602589844597,70.6605597929506,80.56588053310284,88.2417464012848,76.51235433929914,92.27606348571828,51.570043988193355,55.51850632594897,83.806197239155,89.79521484820452,AK
102,Rosi,65.50153144372032,90.027062664118,69.07942686967722,90.4263512440935,55.2179187074039,64.40209402636619,90.7105866429799,98.37055284208809,77.44333608485718,89.02699399165812,AK
103,Lidya,54.68944742498773,82.35449422210829,55.69724484712072,98.74601979477964,93.72967625915359,51.317249005693,72.09715299657819,83.02354633013576,93.80652551148127,73.51694183485282,AK
104,Nyimas,95.8524918309588,50.59060024731146,58.53027186674113,86.03627977583955,67.22018138714262,79.38820537065409,54.920036862173,83.78428025393882,88.80778756546172,70.48378411421734,AK
105,Tere,60.86446679247601,94.83897116220894,69.55430828978257,57.16849924179769,98.69406928451143,84.51365725069718,81.42204685475556,87.22926831906014,97.1167627435104,59.25980143609068,AK
106,Salsa,55.24184937047622,55.99303606957756,85.5452186360283,62.92985570488082,73.38845553633799,68.65831679751703,53.68164106987038,63.99167832783849,76.02968125335909,74.06591086725314,AK
107,Rafi,96.71358026563053,63.19286310383566,88.02829921397722,76.77319235138077,90.0155257051972,82.4984189166502,88.68835031632555,88.70242943343732,56.51968085546188,67.2165876922473,AK
108,Rafi,75.12706081206284,76.20107514871532,66.53667763667124,85.3688086209628,59.69317874403613,88.51393938412511,84.97574361903884,57.54690834275036,84.07814761793912,61.119111603278704,AK
109,Teresa,57.71134867348346,98.53134711439,83.32788841609693,59.6093316630543,83.47300197259591,63.767337473187766,81.47281650472979,64.7204205936571,57.95338370733082,73.61299965786449,AK
110,Chika,61.69573627454379,89.82941653062855,73.56194293653232,97.03800080412046,69.28569030620125,89.63705454574281,89.48931421444689,74.40578367478902,94.09262734231595,77.19708652848304,AK
111,Faiq,66.16918195448784,88.51937102707862,93.17066053473934,61.72158808690338,81.18747478012821,74.20387551612383,64.95627312458285,79.82619830197879,77.98536960144536,85.03201136175818,AK
112,Dewi,68.43908886282071,78.68898478712016,66.99462820103913,92.35057095339073,95.57258227394294,65.86063340487343,66.34248047095546,63.87342828476292,67.57607582560578,89.24226309095984,AK
113,Mitha,52.94053806497424,55.96015340035444,59.57821991937381,69.67213735569356,95.60489083404983,70.22794281937777,88.69293191395744,83.38221813500473,73.78154494772082,54.45152133924447,AK
114,Rayi,59.93989763584851,68.27738713630487,99.28389130951945,66.87701941586928,87.83275229653611,70.73834110399912,89.43707128771604,86.95899243694647,86.16946028514874,60.39613068292461,AK
115,Dhea,55.07564522112735,57.79696825835926,81.89988008799762,95.86163772342762,58.85650785796072,88.03370764786806,88.53430295277602,54.51976626469956,51.440252521372784,74.28069165959286,AK
116,Ahya,55.3560761417515,69.69487183708219,86.98982932806885,52.22684249755605,98.78204273069178,73.84034357955653,65.37560962527442,82.15911000865128,67.62620485123662,88.9343370769869,AK
117,Abda,89.56859095791611,92.04924043284234,77.73398416612545,54.94457840059767,64.63620943107722,85.82044997813594,87.38282972806434,54.350245840240504,66.59843359638401,77.26421375499255,AK
118,Chika,96.06966121731175,80.97813908127128,68.42192863080083,88.92947714076323,86.66174798227928,81.71719500552295,57.29214973573213,81.06136447372658,75.23312248559085,55.26390294972455,AK
119,Lulu,58.649449793549735,84.34989610522864,79.60985280120562,93.77986720811876,72.2314250858108,71.03936797198088,94.8104752270653,95.09714121110906,94.54460438634304,78.00928828852986,AK
120,Syelin,56.329176921895986,97.38702695149021,67.2141866405724,65.8239642138982,74.11009127374936,70.26178775860542,64.86230198032277,60.367665822704275,96.26435517476006,50.69429756630586,AK
121,Dian,71.26962210012096,89.97851043199844,67.59406336325198,59.206846395844465,80.40126339284001,94.15993980633009,70.24861436397485,88.43786813972393,91.4918953766522,68.41041735461934,AK
122,Deva,91.26656197262847,54.94388691145001,75.16655672964015,58.330075123543836,99.74070451841115,57.813036502389814,56.03213844580987,92.54491413124971,91.83704823908928,90.7839471865745,AK
123,Dea,63.103993562943494,60.71436388736387,76.34315881541599,82.1434273322165,93.98843690150035,63.30659726768086,75.86702190048773,61.608234250345895,54.898149165022126,98.330333071816,AK
124,Salsa,83.15610485316346,61.194908171181595,84.7385877338356,96.95294701060716,73.11335016739162,97.7565950638963,73.94178865023751,98.43631683224856,89.96954149201488,71.6936023338321,AK
125,Nisa,66.79153041517844,68.99008315886792,75.97723000549601,71.97922631629592,73.17838576079917,79.32689542522519,56.22879739047487,79.66138029005174,85.99807822537352,67.60734311703116,AK
126,Faiq,70.62767357321366,55.98230030725736,93.93780508596228,65.9318509699936,96.80786167042322,73.48768623822136,78.37800713030116,89.91185686251598,80.95765279024943,78.79891291693939,AK
127,Rozy,95.18485042946494,71.92051385403752,69.6710472231261,71.60936636720128,70.88945117921989,62.01831241914893,95.941744337715,50.33109168015485,74.18270003813251,58.208349260550264,AK
128,Cacaa,55.73651592753416,91.45889236800463,71.44874558118691,51.327264061024906,63.49828837286726,95.79384791655087,85.06530543620775,92.09293650542516,65.4681210426896,72.18768762919473,AK
129,Rayi,56.793465230363424,58.39194332601318,61.055395661794634,95.50487570254543,61.92140881958249,83.18597401647958,90.35231133722883,66.49280709278545,62.563892179651916,64.50313065291935,AK
130,Jodie,93.01480476229403,67.05847838946397,86.6165777337574,87.71261872112382,86.8451747642155,93.99154035100798,55.476723975806536,98.04868052593099,87.61310058015174,68.6140287794824,AK
131,Faiq,88.36616765895263,97.0950890376053,83.67451801810083,55.42428972121843,73.59865604454484,73.64938909198231,88.73016540768751,91.47547996816458,81.56841159403409,96.12678156105189,AK
132,Melati,95.995208471931,89.06208232073726,56.021254023486044,68.8801844493477,50.01694857834112,93.50958410952829,82.7006191868762,86.85795559371178,58.95172170443145,67.56239481204909,AK
133,Flo,86.84245461704188,97.2355421782832,73.35903610920175,67.60818145540675,51.22748922272954,99.06449809871685,74.1708538113705,61.71343485454497,91.2328357840646,75.05611664517406,AK
134,Chika,72.91691741748227,95.07310435080656,62.19161355626832,73.08377762858716,85.4019959218499,88.20670896665618,59.97210339605406,64.73878785861777,91.36989730292353,69.82496807426253,AK
135,Gladys,98.38720740093028,64.01708644717375,64.40830956763978,93.69632434794997,89.40191200443252,50.80986021488369,87.8728245563366,97.74015402784059,51.55362366823258,78.62395373816469,AK
136,Mega,65.67786132133352,83.5521317019109,85.83921494518506,70.37930531873224,53.62680774494704,94.52886151689754,83.47860133083577,67.37798691497191,80.1115333284252,94.43635149017759,AK
137,Flo,70.17276629002032,57.53895466191919,92.46880124931532,95.5403911617307,90.22357948079508,54.532466446796484,97.49113035437355,64.83570641488147,59.07819013360589,73.46716610429331,AK
138,Ameng,93.51657169305088,93.2315555161122,86.74625872165763,58.81630778728838,67.96594106565584,90.10669682366492,81.67380755441951,83.6012429782293,94.11820586160617,92.59978635370837,AK
139,Janice,60.73336298932105,71.38518248987576,57.26179099476235,69.84222354103707,61.00048774541619,80.55474296569221,57.96006641407514,85.42899710291219,55.80954284365284,81.06197871030663,AK
140,Yuni,51.13138921778488,85.41478326790303,73.97168564350035,70.29600679036338,64.12243073586546,81.67124812479844,94.29781630030604,62.73786371085311,87.14258051385988,92.79905595581091,AK
141,Ana,79.36833753035478,69.73325386801982,89.37904642232864,81.16761542647845,82.85634573251468,60.01454607575324,56.584714716075936,53.00944875832732,85.33667499325657,76.1188509561911,AK
142,Rozy,83.3891799882962,74.5163547403713,69.8409762772387,70.94140071920896,71.8507980167763,88.55227319184883,90.95790431177859,95.55174025748443,85.94556775883567,59.92689720528152,AK
143,Theo,84.53739641631739,65.10219956914128,86.88398903081136,72.17753393305101,76.85073475822072,50.10797857144188,67.99062890362747,52.7320457988139,64.45842424325139,94.72181646315357,AK
144,Nisa,89.60990208495642,96.43526477636672,55.285498901005475,81.99406542733831,56.203650558417436,56.59460961067211,96.44932586352188,83.52510988254815,52.31853420801797,58.17192198675432,AK
145,Nisa,96.85327626998537,87.84586672525938,83.3165644362278,63.60736268547976,82.38908292053577,83.14693766943995,66.54277752922599,59.148690307585625,76.25569229821932,67.90052297248893,AK
146,Aiman,52.82096078311804,99.78555386755161,72.61539469036089,96.83135626144382,57.654851090754306,55.04706246446251,73.87672521737974,81.21601542656249,67.83634600497939,96.69290001389739,AK
147,Afifah,50.39121845264795,76.52103870750942,76.73378307224158,69.10963950750849,78.61580485837848,79.44607344927823,59.74382533641352,97.00159403975799,67.63370653237348,68.03796922827348,AK
148,Deris,73.58486626880276,71.74877298566439,56.80070808709151,87.42372666602712,66.33054271528812,67.88443903451757,98.56395692875421,73.07971803009721,82.25936215614223,52.42793893518758,AK
149,Faiq,84.04572338283583,86.64182532504368,80.6844455791562,52.41169165647548,58.64198839737004,80.63460236234602,92.1927086220559,62.15030159822028,52.063776063030915,68.687799937678,AK
150,Ahya,83.7947183077636,86.09411904060309,92.7609697801854,95.4662031386953,56.73515093087029,97.23215708190995,76.91505428054504,92.08084378847279,55.7071977243735,79.6750896873228,AK
151,Lulu,93.9867931623417,60.938132787036935,57.79297642374271,55.36915171738031,68.57988905937742,57.78709396948378,67.12730622386825,72.00706395541738,65.79788486292507,65.47705787774606,AK
152,Salsa,60.91501299886596,71.64186766433284,76.8959525529875,94.08744957550577,55.8241814689378,98.99428672446408,60.905177416268074,97.06989861068979,68.8976814169808,81.0161077863748,AK
153,Abda,77.70684361993032,93.91753191061522,68.55572115794548,92.13717010797137,97.66705792782412,95.05705788518736,93.97138793320946,60.497614687299205,97.42906985317231,84.97485827436361,AK
154,Rozy,72.18519683373202,85.18229177926898,74.55501427441183,62.72183676555471,80.58213311538823,96.68365252507543,92.93115721013149,77.71546677735554,71.1332761730923,72.35176688521736,AK
155,Faiq,84.73342907556989,82.0610720439399,93.8451550917934,51.884433532878504,50.8200919939236,74.96205480969384,84.57431148482324,51.015454543204726,91.1901035435741,78.74502703869575,AK
